longitude,latitude,elevation,slope,aspect,vegetation_cover,vegetation_type,fuel_vegetation_cover,fuel_vegetation_height
-118.608017,34.538724,489.395122,14.667828,28.054878,196.103049,7279.626829,90.654268,398.170732
-118.597205,34.538724,486.99125,14.56395,27.965,223.89125,7362.25,91.03,399.39625
-118.586393,34.538724,436.441875,7.333333,14.5475,50.195625,7413.10875,28.165625,89.2
-118.575581,34.538724,507.645,17.538965,34.00375,189.84,7269.260625,93.990625,419.031875
-118.564769,34.538724,604.540854,14.008328,25.95122,211.171341,7178.94878,101.067073,454.206098
-118.553957,34.538724,624.832317,15.587151,29.070732,264.170732,7161.135976,106.603049,484.605488
-118.543145,34.538724,605.39,18.170151,36.17875,268.813125,7147.74,106.13875,479.95375
-118.532333,34.538724,570.518902,17.748959,33.619512,198.74878,7194.345122,96.166463,426.357927
-118.521521,34.538724,569.05,17.218322,32.857927,187.741463,7234.42439,93.778659,417.403049
-118.510709,34.538724,701.186875,13.218931,25.831875,226.77125,7158.879375,109.778125,503.008125
-118.499897,34.538724,727.375,12.186199,23.055625,215.81125,7174.575,105.976875,484.729375
-118.489085,34.538724,826.370732,14.185604,26.217683,235.281098,7114.365854,112.269512,514.89878
-118.478273,34.538724,960.356875,15.949477,31.171875,235.5775,7121.41875,113.16125,524.199375
-118.467461,34.538724,962.3925,18.298037,35.376875,229.79625,7132.63625,110.384375,508.07625
-118.456649,34.538724,987.690854,18.290303,34.370732,226.534146,7145.262805,108.236585,495.415244
-118.445837,34.538724,833.795122,18.969661,35.642683,223.813415,7141.492683,108.215854,494.240244
-118.435025,34.538724,784.82125,19.44367,38.91875,221.834375,7133.485,107.626875,496.91875
-118.424213,34.538724,963.446951,19.493159,36.958537,217.890854,7139.055488,106.653049,487.22561
-118.413401,34.538724,974.801875,19.804283,38.549375,218.59,7144.674375,106.771875,485.594375
-118.402589,34.538724,913.36375,17.386179,34.304375,220.564375,7128.639375,107.699375,490.68
-118.391777,34.538724,939.862805,19.258775,36.344512,230.218293,7112.15,112.588415,517.842683
-118.380965,34.538724,917.650625,18.430101,35.66625,230.89,7109.604375,112.67,518.310625
-118.370153,34.538724,909.71,18.662701,36.243125,225.685625,7115.151875,111.515,514.53375
-118.359341,34.538724,930.889024,19.264128,36.425,227.125,7119.885366,112.092683,515.792073
-118.34853,34.538724,926.5575,18.393813,35.598125,232.625,7110.921875,112.79375,516.738125
-118.337718,34.538724,987.06875,18.765021,36.324375,230.966875,7212.45625,112.166875,513.37875
-118.326906,34.538724,906.635366,15.763831,29.526829,208.083537,7540.755488,102.631098,463.148171
-118.316094,34.538724,926.489375,14.83856,29.046875,212.04625,7700.193125,105.096875,476.45
-118.305282,34.538724,956.93375,15.120167,29.1675,284.2,7647.891875,111.829375,511.635
-118.29447,34.538724,1060.506875,18.668055,36.143125,291.501875,7982.101875,108.865,497.275
-118.283658,34.538724,1010.28125,13.753194,26.885625,228.919375,7774.974375,103.824375,467.183125
-118.272846,34.538724,996.633537,13.725164,25.535976,214.152439,7577.304268,106.37622,480.4
-118.262034,34.538724,1125.238125,18.661511,36.093125,222.275625,7668.39375,110.5,509.381875
-118.251222,34.538724,1296.925625,19.996431,38.905625,202.868125,7174.113125,101.963125,463.5475
-118.24041,34.538724,1375.446341,20.349792,38.584756,217.382317,7184.490854,107.994512,488.37378
-118.229598,34.538724,1377.351875,20.712544,41.50375,215.085625,7146.051875,109.43375,499.163125
-118.218786,34.538724,1298.156875,21.801309,42.92125,211.181875,7171.91875,106.956875,484.964375
-118.207974,34.538724,1351.856875,20.977989,40.934375,195.356875,7219.45125,99.130625,442.88875
-118.197162,34.538724,1263.81125,22.576443,44.6625,218.69125,7141.9275,109.875625,503.6475
-118.18635,34.538724,1233.754847,20.348602,39.672295,223.425266,7119.809256,111.866166,518.400876
-118.175538,34.538724,1212.72875,17.080139,33.5075,222.295,7100.931875,111.7325,517.82
-118.164726,34.538724,1104.504375,14.365259,27.235,220.414375,7139.3925,110.234375,504.353125
-118.153914,34.538724,1105.800625,15.126115,29.09875,205.5925,7170.54625,104.60375,478.80625
-118.143102,34.538724,1093.773125,15.868531,30.67625,164.374375,7297.135625,86.7725,380.291875
-118.13229,34.538724,1032.773125,13.66865,25.965625,144.635625,7359.44375,76.890625,322.915625
-118.121478,34.538724,943.059375,9.110337,17.49,144.9825,7316.906875,76.885625,321.4825
-118.110666,34.538724,890.955488,5.283537,9.330488,105.245732,7376.02561,58.651829,224.159756
-118.099854,34.538724,880.625,5.019048,9.28375,162.631875,7256.491875,84.49125,364.168125
-118.089042,34.538724,886.52625,4.495538,8.26875,151.5325,7260.26375,81.1975,351.0275
-118.07823,34.538724,884.83625,3.178465,5.855625,85.97125,7427.82125,50.405,179.67875
-118.067418,34.538724,872.103125,3.350982,6.17625,71.771875,7484.0525,44.3375,148.07875
-118.056606,34.538724,864.9,2.453896,4.5175,85.1375,7599.770625,50.255625,178.5
-118.045794,34.538724,857.835625,2.099346,3.795,160.52875,7549.428125,82.52,340.264375
-118.034982,34.538724,851.100625,1.605592,2.814375,133.951875,7595.518125,71.55625,285.453125
-118.02417,34.538724,847.308333,1.421022,2.46859,124.598077,7635.392308,69.782051,268.446154
-118.013358,34.538724,845.041901,3.957168,7.224515,69.029393,8470.219512,51.852408,116.522201
-118.002546,34.538724,845.23125,3.670151,6.89,53.265625,8601.596875,40.66375,88.9975
-117.991734,34.538724,847.993293,2.239738,3.961585,89.47439,7989.511585,54.146951,182.902439
-117.980922,34.538724,851.42625,0.940767,1.555,124.695625,7660.93125,67.90125,278.473125
-117.97011,34.538724,856.853049,0.97561,1.831707,86.582317,7589.021951,50.407317,181.287805
-117.959298,34.538724,861.52125,0.957027,1.893125,123.5625,7682.21625,67.40125,270.795
-117.948487,34.538724,862.253125,0.978584,1.87,196.730625,7823.01,102.755625,468.7375
-117.937675,34.538724,863.9475,0.958358,1.9275,193.0125,7713.23125,99.68125,444.43
-117.926863,34.538724,863.375625,1.070122,1.7675,186.765625,7481.138125,97.5725,434.45625
-117.916051,34.538724,865.593125,0.932317,1.13,184.128125,7277.559375,98.771875,453.163125
-117.905239,34.538724,871.58875,0.937537,1.215625,195.065625,7176.6425,101.735,454.895
-117.894427,34.538724,876.469375,0.987507,1.54625,191.74,7199.88625,101.0125,449.310625
-117.883615,34.538724,882.285625,0.969661,1.78625,180.21875,7294.196875,96.074375,417.54125
-117.872803,34.538724,887.20875,1.232005,2.32875,182.998125,7404.48,100.006875,416.2
-117.861991,34.538724,890.055,2.114218,3.9225,172.1725,7629.84625,98.689375,376.350625
-117.851179,34.538724,893.30375,1.326945,2.425625,140.899375,7907.90125,80.7425,307.496875
-117.840367,34.538724,895.909756,0.972635,1.421341,114.754268,8179.336585,66.775,246.667683
-117.829555,34.538724,895.728125,0.919861,1.200625,121.821875,8066.82875,67.36875,256.8775
-117.818743,34.538724,896.938086,0.938727,1.465291,165.079425,8361.465916,87.724203,377.34334
-117.807931,34.538724,900.817949,0.904762,1.675,192.582692,8133.674359,101.079487,449.308974
-117.797119,34.538724,903.128205,0.928019,1.730128,190.313462,8064.782692,100.245513,443.115385
-117.786307,34.538724,907.79359,0.928614,1.950641,184.153205,7562.525641,97.580769,427.466026
-117.775495,34.538724,915.35375,0.952409,1.94625,191.403125,7862.19375,100.90875,444.14
-117.764683,34.538724,922.6375,0.951814,1.93,190.764375,8808.005,100.77875,443.39375
-117.753871,34.538724,928.03,0.951814,1.913125,202.030625,8909.93125,105.87375,475.065625
-117.743059,34.538724,932.996875,0.953599,1.826875,208.683125,9175.669375,108.55,491.91
-117.732247,34.538724,937.103125,0.980964,1.890625,212.70875,8862.210625,110.55,500.725625
-117.721435,34.538724,942.218902,1.056514,1.918902,201.89939,7814.243293,105.47622,470.631707
-117.710623,34.538724,950.656875,3.534262,6.8225,153.84375,8196.926875,83.2425,345.675625
-117.699811,34.538724,953.993125,3.948245,7.548125,184.01625,8687.33,95.76875,411.960625
-117.688999,34.538724,950.330625,1.035693,1.929375,200.07625,8433.18625,99.069375,417.52125
-117.678187,34.538724,954.02,1.046951,1.795,198.43625,8789.326875,100.94625,437.97625
-117.667375,34.538724,959.167401,220.745732,1.324733,205.267464,8874.899308,106.34613,480.221523
-117.656563,34.538724,961.368876,25034.99878,1.239193,183.276657,8285.123919,96.827089,427.648415
-118.770196,34.547707,613.533333,31675.622844,43.2,251.533333,7106.4,112.533333,520.0
-118.759384,34.547707,552.812195,8811.007139,52.365041,221.161789,7193.980488,111.686992,502.562602
-118.748573,34.547707,580.148125,27.901844,57.704375,217.35625,7232.72125,111.281875,494.604375
-118.737761,34.547707,672.385625,25.165505,52.46625,220.115625,7196.850625,111.583125,501.95375
-118.726949,34.547707,688.863125,26.838192,54.978125,216.20875,7233.780625,111.19125,491.863125
-118.716137,34.547707,624.679268,26.615563,54.762805,207.343293,7318.092683,107.546951,476.529878
-118.705325,34.547707,748.9725,25.044021,50.62125,216.76875,7168.776875,109.31125,503.3825
-118.694513,34.547707,851.44375,20.889082,42.049375,221.216875,7119.53875,108.024375,495.161875
-118.683701,34.547707,813.425,22.60511,46.280625,224.789375,7154.7225,110.9125,504.36375
-118.672889,34.547707,684.279878,22.856633,44.240854,213.27439,7206.068293,104.668293,474.657317
-118.662077,34.547707,644.293902,15.383105,28.817073,195.286585,7371.512195,96.246341,409.780488
-118.651265,34.547707,634.61125,14.340883,28.095625,204.775,7179.658125,101.3125,455.395
-118.640453,34.547707,592.721875,13.921022,27.14875,246.40125,7457.51,114.17,504.238125
-118.629641,34.547707,518.565244,15.671029,30.129268,145.902439,7300.92439,74.367683,320.029878
-118.618829,34.547707,468.028125,12.152729,23.7525,147.32375,7644.8925,72.2175,291.33375
-118.608017,34.547707,524.6075,15.724739,30.923125,233.98375,7237.895625,112.5325,513.101875
-118.597205,34.547707,532.681875,16.624628,31.96,285.575,7128.954375,112.32125,512.38
-118.586393,34.547707,483.196951,15.817965,29.903049,209.591463,7303.054878,86.395732,374.225
-118.575581,34.547707,494.78625,17.355741,34.0375,157.8975,7336.9575,79.8725,344.025
-118.564769,34.547707,562.750625,16.645761,33.065625,213.265,7150.403125,103.94375,467.436875
-118.553957,34.547707,583.733125,16.293278,31.3325,231.409375,7154.00875,106.28875,482.01
-118.543145,34.547707,606.430488,14.43486,27.034146,262.568902,7142.841463,108.528659,491.862805
-118.532333,34.547707,649.17625,16.360627,32.25125,221.206875,7143.545,105.266875,477.2825
-118.521521,34.547707,581.9475,17.43605,33.789375,214.16625,7154.1525,106.206875,481.344375
-118.510709,34.547707,592.471341,16.308745,30.90122,189.013415,7398.59878,96.607317,445.759756
-118.499897,34.547707,689.963125,18.440214,35.954375,215.954375,7277.2475,105.11625,477.91875
-118.489085,34.547707,750.928125,12.973868,25.286875,220.708125,7201.1875,106.02625,478.725625
-118.478273,34.547707,805.37378,15.910767,29.607927,219.125,7130.165854,106.562195,489.491463
-118.467461,34.547707,943.76875,14.300416,27.089375,237.8775,7114.7125,112.894375,517.9975
-118.456649,34.547707,1008.508125,14.497096,28.210625,232.698125,7128.04875,110.84125,509.5025
-118.445837,34.547707,966.371951,18.323617,34.381098,219.880488,7207.665854,106.869512,482.857317
-118.435025,34.547707,792.834375,21.069007,41.228125,215.905,7152.725,106.250625,486.79625
-118.424213,34.547707,859.951875,19.740418,39.365625,213.455,7133.49375,107.023125,505.479375
-118.413401,34.547707,948.023125,18.322427,35.24625,193.178125,7114.0775,104.230625,518.86375
-118.402589,34.547707,1009.379375,19.763236,38.258125,246.909375,7148.25875,104.135,479.239375
-118.391777,34.547707,1124.95625,19.657956,39.10375,225.231875,7131.585,107.675625,491.12875
-118.380965,34.547707,1078.231707,20.262939,38.301829,232.435976,7111.79878,111.990854,514.073171
-118.370153,34.547707,1032.66875,20.77097,40.585,228.3675,7102.285,112.416875,527.72375
-118.359341,34.547707,1099.500625,21.62137,43.66625,230.08375,7114.37125,112.544375,522.17375
-118.34853,34.547707,1090.752345,22.423557,44.307692,231.843652,7118.966229,112.745466,518.97561
-118.337718,34.547707,1084.799375,19.022606,36.99,250.31875,7112.76125,113.26,518.684375
-118.326906,34.547707,967.956875,15.091173,29.578125,278.211875,7358.480625,110.336875,501.00125
-118.316094,34.547707,991.493293,17.354551,32.49939,242.080488,7322.551829,107.839634,491.056707
-118.305282,34.547707,981.6625,13.685306,26.25125,235.1175,7507.69,104.360625,464.72
-118.29447,34.547707,999.47,13.927424,26.7,273.016875,7767.438125,101.305625,446.49875
-118.283658,34.547707,1061.1,16.544914,31.039634,248.167683,7584.17439,106.389634,484.882317
-118.272846,34.547707,1077.505625,15.676539,30.835625,226.840625,7467.459375,108.849375,487.44375
-118.262034,34.547707,1089.695625,15.785247,30.324375,224.8025,7548.251875,107.375,478.734375
-118.251222,34.547707,1259.84875,19.916716,38.795,209.218125,7201.185625,102.77125,469.38125
-118.24041,34.547707,1433.30875,18.452707,35.68,192.950625,7252.231875,98.191875,456.08875
-118.229598,34.547707,1460.42439,19.246282,36.367683,210.152439,7280.045122,104.507927,481.234146
-118.218786,34.547707,1478.854487,18.557491,37.888462,207.384615,7206.519872,103.68141,467.53141
-118.207974,34.547707,1417.8925,20.781083,40.553125,206.853125,7357.111875,102.650625,452.213125
-118.197162,34.547707,1264.720625,21.807258,42.94,205.286875,7288.489375,103.8225,464.37375
-118.18635,34.547707,1104.195,18.146936,35.16125,226.6375,7327.18375,112.143125,513.004375
-118.175538,34.547707,1087.303049,16.045806,29.832317,224.183537,7208.170122,111.87439,514.805488
-118.164726,34.547707,1033.915625,10.786295,20.70875,228.146875,7278.780625,111.541875,501.515
-118.153914,34.547707,981.11125,7.212374,13.32875,206.87875,7557.76,98.18,415.630625
-118.143102,34.547707,946.3375,5.497918,10.105,109.3,7567.2475,59.190625,222.701875
-118.13229,34.547707,905.728125,4.991077,9.19625,83.86625,7471.41125,51.700625,196.88375
-118.121478,34.547707,868.795625,2.30815,4.254375,62.72,7417.626875,37.70375,132.03125
-118.110666,34.547707,862.07625,2.252033,4.22875,86.23625,7522.9575,48.331875,171.47
-118.099854,34.547707,856.842683,3.458061,6.212195,150.995122,7370.657927,78.915244,331.015244
-118.089042,34.547707,851.644375,3.281069,6.170625,119.495,7305.245625,66.035625,260.598125
-118.07823,34.547707,852.713415,2.964902,5.322561,29.209146,7334.247561,25.795122,37.611585
-118.067418,34.547707,839.796795,2.084474,3.934615,43.451923,7376.905128,31.847436,71.083333
-118.056606,34.547707,834.303125,1.547293,2.854375,74.159375,7499.635,44.576875,140.08375
-118.045794,34.547707,830.6725,1.251636,2.196875,89.369375,7444.55,52.01375,180.25
-118.034982,34.547707,833.539375,0.936942,1.463125,70.5925,7523.183125,43.484375,137.5
-118.02417,34.547707,837.33875,0.917906,1.175,154.440625,7413.29,83.053125,352.331875
-118.013358,34.547707,840.308125,1.415229,2.170625,156.15875,7679.835625,86.24375,355.060625
-118.002546,34.547707,837.480625,3.132659,5.70375,99.161875,8168.30625,63.1725,201.714375
-117.991734,34.547707,830.119375,5.303571,9.855625,81.05875,8337.71875,53.700625,154.06875
-117.980922,34.547707,835.346341,2.345732,3.971341,123.737805,8001.57622,71.275,263.521341
-117.97011,34.547707,842.476875,0.954123,1.60875,138.400625,7675.490625,72.364375,293.379375
-117.959298,34.547707,846.085976,1.035693,1.710366,116.756707,7683.567683,61.306098,228.97622
-117.948487,34.547707,846.94,0.995354,1.43375,85.77875,7625.346875,49.949375,177.334375
-117.937675,34.547707,848.355488,0.943486,1.394512,165.535366,7939.685976,86.645122,371.822561
-117.926863,34.547707,851.51625,0.836818,1.126875,185.28625,7391.878125,96.925,429.435625
-117.916051,34.547707,856.187805,0.878049,1.068293,154.87622,7288.95122,83.330488,356.455488
-117.905239,34.547707,860.480625,0.870499,1.085625,187.710625,7238.905,98.355625,439.085625
-117.894427,34.547707,864.230144,0.955384,1.244528,181.562226,7240.375235,95.8005,423.40838
-117.883615,34.547707,868.616026,0.908827,1.394231,197.685256,7183.274359,103.312821,462.201282
-117.872803,34.547707,873.35061,0.972635,1.279878,194.131707,7175.87561,101.521951,451.043293
-117.861991,34.547707,877.214375,0.923926,1.260625,197.71125,7284.265,103.051875,457.448125
-117.851179,34.547707,880.634756,0.941701,1.227439,122.064634,8250.666463,70.282927,254.256707
-117.840367,34.547707,883.700625,0.898955,1.070625,126.03125,8281.290625,70.45625,253.973125
-117.829555,34.547707,883.993125,0.911957,1.020625,151.83,7901.140625,80.573125,333.445625
-117.818743,34.547707,884.588125,0.923855,1.10625,199.98625,8455.12125,103.975,468.085625
-117.807931,34.547707,886.889375,0.941701,1.215625,199.994375,8391.25625,104.56875,467.803125
-117.797119,34.547707,888.8125,0.953004,1.426875,151.163125,7889.73125,82.859375,342.621875
-117.786307,34.547707,893.3375,0.97622,1.588125,154.344375,7751.1675,84.52125,350.510625
-117.775495,34.547707,901.50375,0.972561,1.620625,169.84625,7976.08125,91.3675,388.995625
-117.764683,34.547707,907.478125,0.97378,1.706875,166.0375,8378.266875,89.8325,379.18
-117.753871,34.547707,913.34125,0.949435,1.603125,182.148125,7837.29375,97.28875,424.7175
-117.743059,34.547707,918.3325,0.957763,1.586875,167.52875,8898.810625,90.55,385.0975
-117.732247,34.547707,922.69878,1.029744,1.784756,201.107317,8520.745732,105.390244,470.881098
-117.721435,34.547707,933.813125,3.12671,5.78375,168.2975,7904.581875,90.97125,384.674375
-117.710623,34.547707,933.07,1.192148,1.88,127.08,8374.034375,72.3775,279.045
-117.699811,34.547707,934.806875,1.278406,2.135,212.033125,8601.0575,100.6775,418.225625
-117.688999,34.547707,935.654375,0.952409,1.38,280.390625,8241.36125,103.109375,345.93
-117.678187,34.547707,941.62625,0.942891,1.310625,231.0825,8478.29125,100.48375,390.990625
-117.667375,34.547707,947.09223,332.30934,1.191409,196.919141,8463.170562,103.071383,460.370183
-117.656563,34.547707,948.79878,24775.243308,1.222561,154.637195,7754.835366,84.832317,353.439024
-118.770196,34.55669,629.794055,21491.26597,58.515924,210.509554,7329.938429,110.441614,485.356688
-118.759384,34.55669,703.255657,120.886179,52.513761,225.127217,7170.71315,112.083792,509.653823
-118.748573,34.55669,769.995732,27.970256,56.055488,225.086585,7143.022561,112.078659,511.579268
-118.737761,34.55669,871.742683,27.637121,55.092683,225.714024,7134.453049,112.137195,512.621341
-118.726949,34.55669,899.934375,28.167162,58.049375,216.77625,7183.99625,110.981875,506.644375
-118.716137,34.55669,712.703125,28.795351,63.51,211.753125,7292.36,110.505625,486.563125
-118.705325,34.55669,770.80875,25.070791,51.095625,220.241875,7125.640625,111.601875,527.4025
-118.694513,34.55669,828.875,23.676383,46.095122,217.488415,7119.742683,108.318902,503.235976
-118.683701,34.55669,788.5775,21.600833,43.0325,213.72625,7151.7325,105.45,478.648125
-118.672889,34.55669,724.082927,16.807782,32.491463,200.439024,7307.64939,98.115854,430.10122
-118.662077,34.55669,713.41875,16.201666,31.033125,213.15375,7195.055625,104.189375,468.226875
-118.651265,34.55669,699.298171,17.681737,33.198171,224.070122,7212.866463,108.910976,492.935976
-118.640453,34.55669,615.084375,19.353361,38.040625,235.335,7289.015625,113.01,509.526875
-118.629641,34.55669,482.114375,15.701814,32.455,139.23125,7339.9575,72.609375,309.080625
-118.618829,34.55669,510.686875,16.634741,32.151875,225.61,7551.1475,107.618125,468.860625
-118.608017,34.55669,559.529878,17.331945,32.60061,222.312195,7245.339634,107.796341,485.79939
-118.597205,34.55669,600.1325,17.465199,33.68125,240.309375,7139.92375,106.368125,480.3275
-118.586393,34.55669,567.30625,20.097561,40.618125,258.81625,7132.761875,111.1575,505.19875
-118.575581,34.55669,515.473125,24.048186,49.29,189.470625,7372.73625,95.375,416.17125
-118.564769,34.55669,606.529268,23.658537,46.792073,224.757927,7171.426829,110.906098,497.917683
-118.553957,34.55669,632.53625,18.282811,36.70375,211.645,7173.236875,103.510625,464.97125
-118.543145,34.55669,629.911875,15.295062,29.4575,223.99375,7134.6925,105.905625,478.863125
-118.532333,34.55669,634.633537,12.79036,24.172561,218.171341,7153.962805,105.556098,478.339024
-118.521521,34.55669,607.356875,14.629387,27.948125,219.49375,7194.16,106.090625,477.58375
-118.510709,34.55669,561.73625,11.962253,23.1875,223.581875,7224.77625,108.49875,489.965
-118.499897,34.55669,566.448171,13.392029,25.170122,209.940244,7382.780488,103.643293,465.742683
-118.489085,34.55669,617.1775,15.906603,31.064375,199.251875,7263.250625,97.976875,435.66375
-118.478273,34.55669,712.03125,20.35482,41.280625,213.37125,7179.1,104.04125,472.52875
-118.467461,34.55669,828.330625,17.024985,32.765,218.4775,7139.304375,106.420625,493.165625
-118.456649,34.55669,906.531707,15.838192,29.459146,216.39939,7124.126829,107.806098,512.920122
-118.445837,34.55669,979.59375,16.283972,32.02375,217.0175,7112.3275,109.375625,526.606875
-118.435025,34.55669,948.86375,20.006544,38.873125,216.610625,7181.943125,107.97625,494.334375
-118.424213,34.55669,836.787805,21.02558,39.965244,209.131707,7173.52439,104.012805,478.928049
-118.413401,34.55669,823.241875,16.581882,32.525625,208.490625,7135.624375,105.013125,494.72125
-118.402589,34.55669,891.071875,19.062463,36.89375,272.464375,7140.729375,105.56375,489.094375
-118.391777,34.55669,1160.95122,19.411065,36.629878,233.846341,7134.469512,108.588415,503.839024
-118.380965,34.55669,1255.349375,17.360046,34.075,225.3775,7137.4,107.1825,486.59125
-118.370153,34.55669,1181.610625,18.895895,36.579375,226.90125,7135.12875,108.62375,497.125
-118.359341,34.55669,1297.939024,19.10232,36.056707,231.375,7120.159756,110.986585,511.926829
-118.34853,34.55669,1329.641875,17.054588,33.720625,231.230625,7170.349375,110.228125,501.199375
-118.337718,34.55669,1174.72625,19.560381,37.95,238.07875,7119.50125,112.9225,525.63875
-118.326906,34.55669,1078.341875,19.349792,37.45375,259.830625,7230.390625,111.54,513.068125
-118.316094,34.55669,1160.241875,20.134146,40.1525,304.605,7145.34375,112.094375,515.641875
-118.305282,34.55669,1154.980488,18.289114,34.318902,242.564634,7174.046341,111.636585,512.435366
-118.29447,34.55669,1158.83875,16.869126,32.313125,292.569375,7170.38125,112.808125,518.486875
-118.283658,34.55669,1241.691875,18.828673,36.439375,279.19625,7246.22875,111.92,510.663125
-118.272846,34.55669,1275.74939,19.418203,36.710366,240.416463,7528.902439,109.52622,479.760976
-118.262034,34.55669,1248.081875,21.324042,42.98,215.12,7492.838125,103.88375,460.20375
-118.251222,34.55669,1354.066026,18.068412,35.763462,227.05,7905.014744,104.446795,423.034615
-118.24041,34.55669,1286.6,18.529447,35.73375,233.5175,7981.23875,105.47875,438.025
-118.229598,34.55669,1206.841875,19.360627,38.639375,238.446875,8004.88,106.804375,447.94625
-118.218786,34.55669,1215.893902,20.46163,38.722561,231.657927,7481.97378,110.090244,495.060366
-118.207974,34.55669,1201.774375,19.088269,37.819375,224.334375,7408.96875,107.464375,478.4775
-118.197162,34.55669,1172.073125,17.994051,34.638125,206.130625,7373.325625,102.534375,450.7125
-118.18635,34.55669,1062.89375,15.456098,28.7025,228.543125,7569.0,107.824375,467.42875
-118.175538,34.55669,986.95875,9.187983,17.174375,170.788125,7502.57375,84.135,342.554375
-118.164726,34.55669,961.357927,8.107674,14.712195,202.50122,7740.755488,93.706098,379.714024
-118.153914,34.55669,920.13,3.092334,5.806875,230.10375,8111.06125,99.5175,376.24
-118.143102,34.55669,893.678125,2.53837,4.666875,147.2,7661.71625,72.655625,282.81375
-118.13229,34.55669,874.9,2.71624,5.015,119.05375,7409.38,66.57875,277.518125
-118.121478,34.55669,857.515,2.239143,4.11375,72.16625,7437.32625,42.42375,147.09375
-118.110666,34.55669,842.890385,2.750149,5.198718,79.863462,7397.341026,47.697436,161.928846
-118.099854,34.55669,835.05,1.901858,3.53875,55.640625,7376.1975,37.2875,101.75875
-118.089042,34.55669,829.360976,1.823319,3.259756,42.645732,7423.553659,32.893293,67.565854
-118.07823,34.55669,821.280625,1.271777,2.356875,30.34375,7350.759375,26.47375,40.715
-118.067418,34.55669,818.367073,0.987507,1.668902,35.364024,7389.279878,28.39878,53.158537
-118.056606,34.55669,816.763125,0.903629,1.62375,61.8975,7473.220625,38.9325,108.771875
-118.045794,34.55669,818.73875,0.766805,1.285,60.683125,7403.4575,39.47375,111.74375
-118.034982,34.55669,823.65875,0.826829,1.3675,29.72625,7365.804375,26.08,39.3475
-118.02417,34.55669,827.56,0.830458,1.225625,88.035625,7314.63875,52.928125,185.781875
-118.013358,34.55669,830.1475,0.868531,1.10875,160.4,7317.505,88.468125,366.445625
-118.002546,34.55669,824.939375,2.149911,3.62,178.265625,7497.69625,99.44125,405.0425
-117.991734,34.55669,820.194375,3.419393,6.308125,90.5075,8402.053125,59.2475,177.54375
-117.980922,34.55669,824.36125,1.572873,2.778125,99.428125,8418.085625,62.186875,203.72125
-117.97011,34.55669,829.256875,0.97323,1.271875,120.815625,7621.683125,66.91875,267.428125
-117.959298,34.55669,832.812179,0.983343,1.50641,70.73141,7636.333974,43.310256,139.544231
-117.948487,34.55669,834.508974,0.87329,1.089744,79.182692,7674.430128,47.208974,161.375
-117.937675,34.55669,837.780625,0.793575,1.023125,128.329375,7514.468125,69.985625,282.81625
-117.926863,34.55669,842.706098,0.862582,1.019512,171.352439,7326.317073,91.207317,396.062195
-117.916051,34.55669,847.319375,0.810105,1.109375,179.82375,7244.3575,94.93875,421.05625
-117.905239,34.55669,850.933537,0.856038,1.179268,184.035976,7334.30122,97.340244,431.815244
-117.894427,34.55669,853.9,0.835812,1.04625,186.135625,7306.261875,97.8,431.391875
-117.883615,34.55669,857.82375,0.861987,1.07875,194.35,7210.831875,101.975,453.6425
-117.872803,34.55669,862.256875,0.898171,1.08125,181.999375,7262.51125,96.12375,421.95625
-117.861991,34.55669,866.15625,0.859756,1.03,138.425625,7855.446875,76.930625,305.183125
-117.851179,34.55669,870.5075,0.853659,1.05875,114.31625,8001.478125,72.341875,205.750625
-117.840367,34.55669,873.199375,0.830458,1.009375,140.84875,8072.796875,77.433125,247.75
-117.829555,34.55669,873.700625,0.842356,1.01,156.088125,8131.3025,79.488125,293.5675
-117.818743,34.55669,873.53375,0.886972,1.049375,153.0075,8015.959375,88.92125,322.441875
-117.807931,34.55669,875.071875,0.930399,1.131875,170.43375,8137.58,92.3825,373.12375
-117.797119,34.55669,876.235625,0.939322,1.295,126.820625,8136.666875,71.8325,277.91875
-117.786307,34.55669,882.6425,0.921475,1.354375,139.530625,8413.280625,77.715,308.315625
-117.775495,34.55669,888.916875,0.938132,1.378125,111.81875,8787.125,65.618125,236.985625
-117.764683,34.55669,894.278299,0.939917,1.467792,133.253909,8542.387742,74.88055,290.723577
-117.753871,34.55669,900.187179,0.899535,1.442308,136.241026,8083.026923,76.63141,305.930769
-117.743059,34.55669,905.376485,0.945271,1.393996,130.432145,8458.295184,74.061914,289.8793
-117.732247,34.55669,919.74359,4.527067,8.712821,140.021154,8485.067308,77.473718,305.479487
-117.721435,34.55669,966.21375,14.057109,27.005,137.675625,8220.80875,74.228125,278.245
-117.710623,34.55669,920.11375,1.554432,2.475625,157.5025,7928.393125,85.419375,358.214375
-117.699811,34.55669,921.14125,0.932778,1.25,162.438125,8480.054375,81.593125,311.361875
-117.688999,34.55669,924.681875,0.930399,1.06875,175.33125,8540.878125,73.364375,228.715
-117.678187,34.55669,930.965,0.893148,1.155,128.530625,8611.348125,72.59625,278.375625
-117.667375,34.55669,936.493652,5868.02796,1.148618,146.700523,8482.265123,81.421957,331.715459
-117.656563,34.55669,940.063725,27211.732897,1.137255,116.004902,8130.735294,68.583333,253.637255
-118.770196,34.565673,576.385842,13233.828079,58.655035,213.820538,7293.758724,111.001994,485.919242
-118.759384,34.565673,700.623171,29.606187,59.973171,213.973171,7309.044512,111.021341,481.595122
