latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.85419,-118.33471,304.81,0.38,0.44,03-01-2022,918,N20,VIIRS,n,2,284.81,2.06,N,2
34.15497,-118.19463,305.41,0.57,0.43,03-01-2022,918,N20,VIIRS,n,2,275.29,1.32,N,2
34.15298,-118.19473,307.37,0.57,0.43,03-01-2022,918,N20,VIIRS,n,2,276.83,1.65,N,2
34.29144,-118.8048,296.31,0.41,0.45,03-01-2022,918,N20,VIIRS,n,2,274.12,0.59,N,2
34.3355,-118.51946,310.68,0.4,0.44,03-01-2022,918,N20,VIIRS,n,2,274.82,0.71,N,2
34.43103,-118.64764,296.61,0.41,0.45,03-01-2022,918,N20,VIIRS,n,2,271.68,0.48,N,2
33.71766,-117.70963,303.64,0.53,0.42,03-01-2022,918,N20,VIIRS,n,2,276.76,0.9,N,2
34.15408,-118.19551,303.45,0.35,0.57,04-01-2022,859,N20,VIIRS,n,2,272.64,0.52,N,2
33.85196,-118.33469,296.59,0.36,0.57,04-01-2022,859,N20,VIIRS,n,2,279.72,0.87,N,0
33.71642,-117.71207,296.2,0.33,0.55,04-01-2022,859,N20,VIIRS,n,2,270.27,0.46,N,2
33.77617,-118.23288,296.32,0.35,0.57,04-01-2022,859,N20,VIIRS,n,2,275.89,0.89,N,2
33.8137,-118.24176,295.24,0.35,0.57,04-01-2022,859,N20,VIIRS,n,2,281.6,0.89,N,0
34.3357,-118.5214,299.81,0.37,0.58,04-01-2022,859,N20,VIIRS,n,2,268.57,0.55,N,2
33.81921,-118.24501,295.19,0.35,0.57,04-01-2022,859,N20,VIIRS,n,2,281.89,1.16,N,2
33.85617,-118.33601,297.89,0.67,0.74,05-01-2022,840,N20,VIIRS,n,2,284.13,1.41,N,2
34.33563,-118.51927,300.88,0.61,0.53,05-01-2022,1020,N20,VIIRS,n,2,280.21,0.87,N,2
34.15631,-118.1947,300.25,0.32,0.55,05-01-2022,1020,N20,VIIRS,n,2,277.44,0.56,N,2
33.85587,-118.33132,295.39,0.32,0.55,05-01-2022,1021,N20,VIIRS,n,2,283.95,1.51,N,2
33.81914,-118.24551,300.62,0.32,0.55,05-01-2022,1021,N20,VIIRS,n,2,283.51,1.25,N,2
33.77832,-118.23029,312.1,0.33,0.55,05-01-2022,1021,N20,VIIRS,n,2,281.95,1.01,N,2
33.81261,-118.24044,295.95,0.33,0.55,05-01-2022,1021,N20,VIIRS,n,2,284.2,0.76,N,0
34.15215,-118.19116,299.26,0.54,0.42,06-01-2022,1002,N20,VIIRS,n,2,274.33,1.31,N,2
34.29356,-118.80117,301.23,0.5,0.41,06-01-2022,1002,N20,VIIRS,n,2,280.49,1.06,N,2
34.3368,-118.52226,304.49,0.52,0.41,06-01-2022,1002,N20,VIIRS,n,2,275.79,0.96,N,2
33.85405,-118.33405,298.92,0.54,0.42,06-01-2022,1002,N20,VIIRS,n,2,279.4,1.38,N,2
